2	1-3	kilo	1-3	e
2	4-2	man~	4-3	e
2	4-8	scodella	4-9	scotella
2	4-9	da	4-10	di
2	5-0	eh	5-0	ah
2	8-0	vabbè	7-1	ma
2	12-3	latte	9-4	fiordilatte
2	15-1	non	11-1	lo
2	15-2	stona	11-2	scono
2	16-1	contenta	12-1	contento
2	16-9	le	12-10	x
2	16-10	noci	12-11	ci
2	18-0	marò	15-0	che
2	19-0	esagerata	15-1	bravo
2	20-0	ua	16-0	ma
2	24-0	eh	19-0	{ride}
2	25-0	prima	19-1	ma
2	27-1	lui	21-0	ti
2	27-2	che	21-1	piace
2	27-3	va	21-2	andar
2	30-0	no	23-0	ah
2	31-2	zucchinona	24-2	zucchina
2	34-4	magari	25-15	è
2	37-0	amo'	28-0	no
2	38-0	x	29-0	lo
2	41-1	nel	32-0	come
2	41-2	frigo	32-1	x
2	43-3	stava	34-3	sarà
2	43-8	m	34-7	mh
2	43-15	po	34-14	po'
2	44-5	eh	35-2	latte
2	49-0	s'	39-0	si
2	50-9	lato	40-7	x
2	52-0	bra~	42-0	bravo
2	52-5	da	42-5	dal
2	54-7	rosanna	44-7	miriana
2	56-0	c'	46-0	ci
2	57-0	x	47-0	d-
2	58-0	davvero	47-1	però
2	58-1	do~	47-2	do-
2	58-10	qua~	47-10	qua
2	60-1	gra~	48-1	gra-
2	62-5	e	50-5	eh
2	63-0	i~	50-8	i-
2	63-6	luciana	50-14	fabiana
2	64-0	allora	51-0	adoro
2	66-5	so	53-4	preso
2	66-8	l'	53-6	mi
2	66-10	chiesto	53-8	visto
2	74-6	sa~	59-6	sa-
2	76-1	non	61-1	la
2	80-0	che	65-0	ma
2	80-1	schifo	65-1	chii
2	80-2	amo'	65-2	famo
2	81-5	x	66-5	non
2	82-0	vabbè	67-1	beh
2	86-0	vabbè	70-1	beh
2	88-0	marò	72-1	no
2	92-6	sala~	75-4	sala-
2	93-7	e	75-24	è
2	97-3	ti	79-3	t-
2	97-24	mangiarlo	79-24	mangiarla
2	97-29	ho	79-30	dico
2	97-30	litigato	79-31	a
2	97-31	con	79-32	tua
2	98-0	vabbè	80-1	beh
2	101-2	particolarme~	84-1	no
2	101-3	mangiati	85-0	ma
2	101-4	un	85-1	non
2	101-5	po'	85-2	ti
2	101-6	di	85-3	xxi
2	103-4	zucchine	86-3	zucchina
2	103-6	rosanna	87-0	non
2	104-0	le	87-1	mi
2	104-1	avete	87-2	si
2	104-2	mangiate	87-3	mangia
2	104-3	tutte	87-4	cioccolato
2	104-4	quante	88-0	te
2	105-0	eh	88-1	non
2	105-1	amo'	88-2	sai
2	105-2	sono	88-3	proprio
2	105-3	finite	88-4	niente
2	106-10	a	89-8	mamma
2	106-11	me	89-9	mia
2	106-14	ste	89-12	queste
2	107-0	vabbè	90-1	beh
2	109-8	no	92-7	sott'
2	109-9	sottolio	92-8	aceto
2	110-0	ma	92-9	non
2	110-1	sono	92-10	sott'
2	110-2	buone	92-11	olio
2	112-1	so	94-1	sono
2	113-0	rosa	96-0	c'
2	114-0	sanna	96-1	è
2	114-1	cunsuma'	96-2	anzuma
2	114-7	alberto	96-8	roberto
2	115-6	ah	97-6	{ride}
2	118-0	anche	99-0	mh
2	120-0	eh	102-0	ah
2	121-1	{P}	103-1	mh
2	123-1	zenzero	105-1	zentero
2	124-2	è	106-2	quelle
2	124-3	come	106-3	di
2	124-4	rosanna	106-4	miliana
2	127-1	dobbiamo	108-1	vuoi
2	129-9	là	110-5	come
2	129-10	della	110-6	x
2	129-11	mamma	110-7	madre
2	129-13	alberto	110-9	roberto
2	134-0	eh	115-0	mh
2	135-3	raga'	116-3	ragà
2	135-7	le	116-7	non
2	135-8	sto	116-8	posso
2	135-9	mangiando	116-9	x
2	139-4	quella	120-4	quelle
2	142-6	marche	123-6	macche
2	143-0	vabbè	124-0	eh
2	143-3	{P}	124-2	sono-
2	143-4	d'	124-3	da
2	143-10	x	124-7	dovrebbero
2	144-0	x	124-12	costo
2	146-2	me	125-1	no
2	146-3	piace	126-0	mh
2	149-0	{ride}	128-6	comprata
2	154-3	le	133-2	x
2	154-4	ha	133-3	una
2	154-5	portate	133-4	portata
2	154-8	erano	133-7	era
2	154-9	emme	133-8	la
2	154-10	di	133-9	mb
2	158-3	raga~	136-3	ragà
2	160-5	questa	138-0	x
2	160-6	vai	138-1	ei
2	161-0	per	139-0	è
2	163-4	i	142-4	un
2	163-5	vizi	142-5	inizio
2	163-14	cheap	142-13	chill
2	165-0	mh	143-5	algeli
2	169-12	pa~	147-9	pagnoteca
2	170-3	lo	148-2	mio
2	174-1	panetteria	149-2	colettella
2	176-7	là	151-7	la
2	179-7	realtà	152-5	riaffa
2	189-3	sto	158-2	sono
2	195-18	quindi	161-16	ammettere
2	199-0	eh	162-5	giuggendo
2	199-10	compravamo	163-4	comprovamo
2	199-13	zio	163-7	gio
2	199-14	daniele	163-8	michele
2	202-0	x	165-0	poi
2	203-0	come	165-1	sì
2	203-1	si	165-2	c'
2	203-2	dice	165-3	è
2	204-5	quelle	166-4	o
2	204-6	di	166-5	le
2	204-7	alberto	166-6	riuberto
2	205-2	amo'	167-2	amore
2	205-3	queste	168-0	questo
2	205-4	so'	168-1	è
2	205-6	brutte	168-3	brutto
2	207-0	no	170-0	amore
2	208-0	amò	170-1	mi
2	209-0	no	170-2	ricorda
2	210-0	e	170-3	che
2	210-1	riportagliele	170-4	io
2	210-9	vuol	170-12	vuole
2	215-0	sì	172-0	si
2	215-7	matteo	172-7	marco
2	216-3	l'	173-3	le
2	216-6	vuol	173-6	vuole
2	218-3	se	174-2	le
2	218-4	ne	174-3	ha
2	218-5	acco~	174-4	comprate
2	219-0	mettile	175-0	prendi
2	219-1	in	175-1	un
2	219-2	frigo	175-2	trigo
2	225-1	quello	179-1	quella
2	226-7	scoccia	180-8	scuscia
2	227-2	scocc~	181-2	scuscia
2	228-1	a	182-4	ogni
2	228-2	volte	182-5	volta
2	228-3	l'	182-6	le
2	228-11	ti	182-14	le
2	229-1	proprio	183-0	e'
2	229-2	fisicamente	183-1	veramente
2	230-4	vo'	184-3	ci
2	230-5	nu	184-4	vuole
2	230-6	sacch	184-5	un
2	230-7	e	184-6	sacchiacito
2	230-8	aceto	185-0	è
2	231-0	comunque	185-1	un
2	231-1	è	185-2	po'
2	231-12	nel	185-12	stiano
2	231-13	cortile	185-13	incortati
2	232-0	mhmh	185-15	marco
2	238-2	questo	188-0	quest'
2	239-0	eh	189-0	va
2	240-0	vabbè	189-1	beh
2	240-2	lo	189-3	la
2	241-10	avevo	190-8	abbiamo
2	241-11	messe	190-9	misse
2	243-0	no	191-0	ma
2	243-7	noi	191-7	non
2	243-8	mi	191-8	lo
2	243-9	sa	191-9	so
2	247-1	me	194-0	no
2	248-4	sarebbe	195-4	farebbe
2	252-1	che	198-1	io
2	252-3	mettono	198-3	metto
2	252-4	dentro	198-4	la
2	252-5	scus~	198-5	scusa
2	253-1	caglio	199-1	caio
2	254-7	caglio	200-4	caio
