2	1-2	le	3-0	l'
2	1-8	x	3-3	un
2	2-0	o	3-4	po'
2	2-2	nella	3-6	in
2	2-3	capita-	3-7	città
2	3-1	{P}	5-0	x
2	4-8	eh	10-0	e
2	7-1	anche	11-0	x
2	15-6	e	21-0	eh
2	15-11	kilometri	25-0	chilometri
2	21-0	beh	34-0	da
2	23-3	kilometri	39-3	chilometri
2	28-3	kilometri	55-0	chilometri
2	29-7	di	61-0	mh
2	30-0	mhmh	61-1	mh
2	37-7	è	72-2	ha
2	37-11	le-	72-6	l-
2	39-0	mhmh	76-1	mh
2	40-2	f-	77-1	eh
2	40-12	la	79-0	sì
2	40-13	città	79-1	sì
2	40-14	e	79-2	certo
2	40-15	il	80-0	x
2	40-18	hanno	81-2	è
2	40-20	cioè	81-4	già
2	42-5	io-	83-2	io
2	44-11	della	90-2	dallla
2	45-2	s-	95-0	x
2	52-0	o	122-0	x
2	52-1	e	123-0	x
2	54-2	dei	127-0	o
2	54-3	si-	127-1	archeologici
2	55-4	e	129-0	eh
2	58-0	poi	137-3	culturali
2	58-1	adesso	137-4	okay
2	59-6	dice	140-2	di
2	59-7	a	141-0	cioè
