SPEAKER_1	0.000	1.430	1.430	vabbé era leggera però
SPEAKER_1	6.340	7.520	1.180	per niente [(ha-)]
SPEAKER_1	10.850	12.280	1.430	ma nell'impasto? no fuori,
SPEAKER_1	40.070	40.850	0.780	fritti
SPEAKER_1	43.713	47.270	3.557	beh oggi abbiamo fatto colazione co pa- pancake con nutella
SPEAKER_1	52.140	53.390	1.250	((ride))
SPEAKER_1	55.320	59.929	4.609	poi è rimas- poi abbiamo mangiato (.) [xxx dalla non]na
SPEAKER_1	60.187	62.480	2.293	quattro gelati s'è mangiato #sto puorc#
SPEAKER_1	67.230	68.380	1.150	tu ne hai mangiati di più
SPEAKER_1	69.276	72.930	3.654	hai mangiato il pan di stelle hai mangiato quello al caramello e ne hai mangiato un al[°tro°]
SPEAKER_1	77.380	78.800	1.420	[vabbé sei un maiAle] (hai mangiato)
SPEAKER_1	79.980	83.030	3.050	[hai mangiato du]e salsicce [e un sacco di friarielli]
SPEAKER_1	110.470	115.620	5.150	mh chiediamolo al diabete di terzo tipo che avremo tra un paio di anni ((sgranocchia qualcosa))
SPEAKER_1	120.630	122.530	1.900	allo- che (nervosamente) mi fa veni[re]
SPEAKER_1	124.340	126.130	1.790	IERI HO MANGIATO L'INSALATINA
SPEAKER_1	129.890	137.720	7.830	(sapere) che c'era l'insalatina c'erano [i cube]tti (.) [di <provolone>]  e i cubetti di sa- ti sembra un'insalatina [questa?]
SPEAKER_2	1.770	2.290	0.520	alla fi-
SPEAKER_2	3.140	6.071	2.931	sì (.) non era pesantissima
SPEAKER_2	7.220	10.090	2.870	[uni]ca cosa, ho esagerato un pò con l'olio forse però
SPEAKER_2	12.460	15.760	3.300	°fuori° (.) nell'im[pasto ce ne ho messo il] giusto però in padella
SPEAKER_2	16.970	28.628	11.658	xxxx ha detto metti: quello là: l'olio da friggere così vengono meglio ho detto ok (.) e ho fatto però praticamente ho f (pure) °ho messo:° tutto il fondo della padella era pieno di olio
SPEAKER_2	29.390	41.759	12.369	o volevo metterne un filo sai per farle venire: mezzi tra: (.) cioè cotti nella padella unta invece (.) i primi sono venuti un po' deep [fried] quasi ((ride))
SPEAKER_2	47.490	49.150	1.660	è rimasto un altro (pancake) se vuoi
SPEAKER_2	49.820	51.930	2.110	[mangiati tu il pancake] che io mangio il gelato che ne dici,
SPEAKER_2	53.070	55.270	2.200	°[xxx] sto pancake°
SPEAKER_2	58.050	59.760	1.710	io a pranzo ho esagerato
SPEAKER_2	62.480	67.100	4.620	quattro gelati dai (.) non è ve- >a me a pa- a parte il fatto che< abbiamo mangiato LA STESSA QUANTITA di gelato
SPEAKER_2	68.440	69.150	0.710	no roberto
SPEAKER_2	72.930	78.570	5.640	no non ho mangiato un  altro (.) ho ma- spe- >perché non aveva comprato< quello ai pan [di stelle che erano buoni]
SPEAKER_2	78.850	80.610	1.760	sì e pure tu sei un maiale però [>ti sto dicendo<]
SPEAKER_2	81.380	90.220	8.840	perché: perché praticamente la nonna ha [comprato] questi gelati: pan di stelle che erano qualità tipo a biscotto che ce n'erano due. in una bustina
SPEAKER_2	90.380	100.110	9.730	o ho detto voglio questo però voglio anche quello al caramello (.) quindi ho mangiato <uno> di quelli e ho dato l'altro a lui e ho mangiato quello al caramello la stessa quantità cche ha mangiato lui uguAle identico
SPEAKER_2	100.190	103.900	3.710	quindi adesso la cosa che io sono il porco e tu no (.) lasciamo [stare]
SPEAKER_2	107.910	110.270	2.360	ma è domenica è festa (.) [lo sanno tutti]
SPEAKER_2	116.300	118.910	2.610	[si perché tutti i giorni] mangio così ovviamente?
SPEAKER_2	118.910	118.949	0.039	[si perché tutti i giorni] mangio così ovviamente?
SPEAKER_2	127.470	128.030	0.560	((ride))
SPEAKER_2	129.920	131.250	1.330	[xxxxx dentro]
SPEAKER_2	141.980	143.027	1.047	allora [miri]
SPEAKER_2	143.150	148.530	5.380	e lo giuro (.) ti fidi di me quando ti dico una cosa? cioè non di- non ti ho mai detto una bugia in vita mia a te
SPEAKER_2	148.570	168.030	19.460	llora (.) ho messo mezza (.) cosa di iceberg poi ci ho messo <quattro fette contate> di salame tagliate a cubetti (.) mezzo pezzo di auricchio ((ride)) cioè di: provolone tagliato a cubetti e due fettine di pane fatte a cubetti saltate in padella che le ho fatte tipo: crostino
SPEAKER_2	168.470	168.990	0.520	basta
SPEAKER_2	169.960	174.830	4.870	que- [ah (.) e una e una caro]ta che l'ho tagliata: piccolina picco[lina]
SPEAKER_2	175.740	176.570	0.830	xx stava bene
SPEAKER_2	178.670	178.890	0.220	quindi
SPEAKER_2	179.550	180.730	1.180	[non è un pranzo gra]sso,
SPEAKER_2	183.880	186.134	2.254
SPEAKER_3	2.330	3.080	0.750	nonono è vero
SPEAKER_3	13.390	14.360	0.970	[nella padella]
SPEAKER_3	49.295	50.800	1.505	u: [ma xxxx]
SPEAKER_3	53.400	54.130	0.730	[stronzo]
SPEAKER_3	83.830	84.340	0.510	[xxxx]
SPEAKER_3	89.300	90.380	1.080	[ne avete fatto] xxx
SPEAKER_3	103.390	107.910	4.520	[vabbuò] poi in generale: per una giornata: eh ch'è stato tanto cibo un po' chiatto
SPEAKER_3	109.570	110.430	0.860	[e:h lo so:] però:
SPEAKER_3	115.700	117.290	1.590	((ride)) tra un [paio di anni]
SPEAKER_3	120.147	121.170	1.023	((sospira)) [xx]
SPEAKER_3	122.350	124.190	1.840	[avete] mangiato l'insalata ieri EH
SPEAKER_3	128.080	129.890	1.810	no non mi guardare così che ho detto?
SPEAKER_3	131.790	132.790	1.000	[cioe?]
SPEAKER_3	133.180	134.690	1.510	[di formaggio e di salame]
SPEAKER_3	137.220	141.980	4.760	[vabbé però] non è che è esagerato sono degli affettati con l'nsalata cioè un pranzo:  mh
SPEAKER_3	142.310	143.580	1.270	[(neppure) non] troppo:
SPEAKER_3	168.130	168.470	0.340	mh
SPEAKER_3	170.290	172.185	1.895	[oh xxxx]
SPEAKER_3	174.070	175.660	1.590	[no: >seco]ndo me la carota< non ci sta be-
SPEAKER_3	176.600	176.800	0.200	°sì?°
SPEAKER_3	177.240	178.650	1.410	no comunque no per me è un pranzo standard (.) no
SPEAKER_3	178.930	180.770	1.840	 è un pranzo [standard] no
SPEAKER_3	180.820	181.390	0.570	no
